"Mrs  Palmer laughed heartily at the recollection of their astonishment  and every body agreed  two or three times over  that it had been quite an agreeable surprise","[2.603309076221194e-05, 0.00010188246233155951, 0.0016744087915867567, 0.2388700246810913, 0.4911549985408783, 0.0007775606354698539, 0.4688815474510193, 0.009155387990176678, 5.009298911318183e-05, 0.05177919939160347, 0.00021613104036077857, 0.0007678574766032398, 0.001438615145161748, 1.8450891730026342e-05, 0.06361454725265503, 0.9897065162658691, 0.12596331536769867, 0.09187314659357071, 0.3219090402126312, 0.10160765796899796, 0.07104025781154633, 0.4572797119617462, 0.015409868210554123, 0.053386423736810684, 0.0011801199289038777, 0.04526427760720253]","0.13858257974984903"
"But  my dear papa  it is supposed to be summer  a warm day in summer","[0.001925997668877244, 0.002346163149923086, 0.00019928724213968962, 0.002247905358672142, 0.27466481924057007, 0.0004272102378308773, 0.8589441776275635, 0.7542038559913635, 0.0017440107185393572, 0.0003636701439972967, 0.0006872369558550417, 0.15266208350658417, 0.0449138842523098, 0.012695121578872204]","0.15057324454807844"
"Mark ye  be forewarned  Ahab  s above the common  Ahab  s been in colleges  as well as  mong the cannibals  been used to deeper wonders than the waves  fixed his fiery lance in mightier  stranger foes than whales","[1.3580417544289958e-05, 0.036562610417604446, 0.0001726901246001944, 5.138051346875727e-05, 0.00043608559644781053, 3.7655863707186654e-05, 0.12163473665714264, 0.00017728217062540352, 0.0022860511671751738, 0.06357583403587341, 0.0002361556253163144, 0.025814035907387733, 4.126893315969937e-07, 0.0039033812936395407, 0.10622978210449219, 0.5424848794937134, 0.0005078899557702243, 0.007236361503601074, 2.3367051653622184e-06, 0.0003201948420610279, 0.0009307244908995926, 0.20420295000076294, 2.758915343292756e-06, 2.5906892915372737e-05, 0.010809816420078278, 0.1509735882282257, 0.00047021679347380996, 1.0499494237592444e-05, 0.0010384004563093185, 0.00015800041728653014, 0.0012631689896807075, 0.06897256523370743, 3.642716183094308e-05, 6.150686658656923e-06, 8.089753100648522e-05, 0.031674060970544815, 0.00022350710059981793]","0.03736656694238457"
"But thou  O LORD  art a shield for me  my glory  and the lifter up of mine head","[2.3751594198984094e-05, 0.00025076238671317697, 0.00903461966663599, 0.0033526020124554634, 0.028274884447455406, 0.0009527120855636895, 0.027366317808628082, 0.1953367292881012, 0.00046107100206427276, 0.0009165715891867876, 0.07547689974308014, 0.0349084734916687, 6.616359769395785e-06, 0.00017478279187344015, 0.023423941805958748, 0.019038788974285126, 0.017556898295879364]","0.025679789608442232"
"But Abishai the son of Zeruiah succoured him  and smote the Philistine  and killed him","[2.833393773471471e-05, 0.0008865828276611865, 0.0063619716092944145, 0.9132640361785889, 0.00020374820451252162, 4.252389771863818e-06, 0.0707908645272255, 0.1634484976530075, 0.0013273373479023576, 0.03430600091814995, 0.0004309914947953075, 0.05728789046406746, 0.02367784082889557, 0.4481213092803955]","0.12286711840442877"
"Then you rake very gently over the surface  with the back of a rake  to even it all off","[0.011966884136199951, 2.3240370410348987e-06, 7.135397027013823e-05, 0.024352090433239937, 0.03342137485742569, 0.5788215398788452, 0.023175479844212532, 0.024471772834658623, 0.0948377326130867, 0.026771673932671547, 0.6541079878807068, 0.21076709032058716, 0.003327435115352273, 0.008601327426731586, 0.0004558890941552818, 0.07891412079334259, 0.010809697210788727, 0.008251666091382504]","0.09961819113726102"
"When I was a child  I spake as a child  I understood as a child  I thought as a child  but when I became a man  I put away childish things","[0.023280877619981766, 0.14511160552501678, 0.09138847142457962, 0.08935623615980148, 0.1551959365606308, 3.9444650610676035e-05, 0.009103870950639248, 0.12020716816186905, 0.17461690306663513, 0.02421601489186287, 0.004051961936056614, 0.0018027304904535413, 0.3194538950920105, 0.35464781522750854, 0.162627711892128, 0.011968930251896381, 0.016350865364074707, 0.8014267086982727, 0.8244167566299438, 0.0050867716781795025, 0.03371293097734451, 0.8007227778434753, 0.032282598316669464, 0.693723201751709, 0.08323870599269867, 0.6452111601829529, 0.0015275002224370837, 0.017845455557107925, 0.026559224352240562, 0.6910768747329712]","0.21200837020672528"
"If to Starbuck the apparition of the Squid was a thing of portents  to Queequeg it was quite a different object","[0.011954319663345814, 0.00010353337711421773, 0.013235382735729218, 5.792937372461893e-06, 0.09629582613706589, 0.1377316117286682, 1.134114518208662e-05, 0.0027375665958970785, 0.10793754458427429, 0.0027909246273338795, 0.6770150661468506, 4.10967186326161e-05, 0.021348286420106888, 3.468717841315083e-05, 0.0005178925930522382, 0.23723749816417694, 0.009274160489439964, 0.15155959129333496, 0.016321543604135513, 0.0010737772099673748]","0.07436137216750467"
"She began cautiously   Ma  am  is not this the boy Mr  Spencer was talking of one day  that has been brought up by the VILLAINTROPIC SOCIETY  I think they call it","[0.0008084697183221579, 2.4697999833733775e-05, 2.8497717607933737e-07, 3.980413021054119e-05, 0.0001636388769838959, 0.014559104107320309, 0.0009297668002545834, 0.01279859896749258, 0.0014895603526383638, 0.0002700042095966637, 0.00019155777408741415, 0.07347959280014038, 0.09361668676137924, 0.006437500007450581, 0.00030732512823306024, 0.20482128858566284, 0.009138177148997784, 0.002652037190273404, 0.13108031451702118, 0.005881932098418474, 0.24342599511146545, 0.06699217110872269, 0.14392004907131195, 9.278535435441881e-05, 0.0016539895441383123, 0.0018901011208072305, 0.014936489053070545, 0.00983782671391964, 0.016330068930983543, 0.3977015018463135]","0.048515710666886015"
"And the children of Israel took their journeys out of the wilderness of Sinai  and the cloud rested in the wilderness of Paran","[0.044320132583379745, 0.0010309374192729592, 0.12122534960508347, 0.05854637175798416, 0.0015100768068805337, 0.11323470622301102, 0.000276119913905859, 0.016293222084641457, 0.4675927758216858, 0.2837980389595032, 0.057478178292512894, 0.08623446524143219, 0.03550136834383011, 0.1969492882490158, 0.03384179621934891, 0.00012532160326372832, 6.297157233348116e-05, 0.06191472336649895, 0.5789691805839539, 0.05687706917524338, 0.8233331441879272, 5.4058359637565445e-06]","0.13814184744757602"
"Now  while discoursing of sperm  it behooves to speak of other things akin to it  in the business of preparing the sperm whale for the try  works","[0.000820464629214257, 2.3077966034179553e-05, 0.053917109966278076, 1.1393588465580251e-05, 0.0017253332771360874, 0.000286020222119987, 0.00531731778755784, 0.0026045897975564003, 0.1988845020532608, 0.010807366110384464, 0.10709401965141296, 8.364361565327272e-05, 0.9480441808700562, 0.012868530116975307, 0.034077662974596024, 0.18841494619846344, 0.00014365535753313452, 0.7713780403137207, 0.0015539522282779217, 0.09254185110330582, 0.046084243804216385, 0.00168943393509835, 0.19350458681583405, 0.14816054701805115, 4.941635052091442e-05, 2.487015080987476e-06]","0.10846493741410786"
"You like news  and I heard an article in my way hither that I think will interest you","[0.003292989917099476, 0.0004243462171871215, 0.06447408348321915, 0.004499857313930988, 0.0004154156777076423, 0.002357825171202421, 0.053612176328897476, 0.028864828869700432, 0.009549488313496113, 0.00010855105938389897, 1.9050193600378407e-07, 0.017110776156187057, 0.041370049118995667, 0.039433352649211884, 0.030647527426481247, 0.007941389456391335, 0.7053365707397461]","0.05937878931769259"
"No one had half a crown  or no one would surely have kept it in his pocket upon such an occasion  for he might have been an archbishop  a king  or what he pleased","[0.004245455842465162, 0.01612248457968235, 2.9954271667520516e-05, 0.15119977295398712, 7.258022378664464e-05, 0.06726053357124329, 0.0032441094517707825, 0.28294068574905396, 0.010667792521417141, 3.4244669222971424e-05, 0.17176783084869385, 0.00267814751714468, 0.2313636690378189, 0.06861381977796555, 0.13000166416168213, 0.07386449724435806, 7.409556565107778e-05, 0.002530107507482171, 0.17032983899116516, 0.7990173101425171, 0.002388194901868701, 0.004297609906643629, 0.030971501022577286, 0.39855995774269104, 0.1310248076915741, 0.005252936389297247, 0.001248975982889533, 0.0013159234076738358, 0.0014241416938602924, 0.10326097905635834, 0.00047758687287569046, 0.018890783190727234, 0.00037390791112557054]","0.08744078486057388"
"exclaimed Ben  when he read the following words  which were written in large characters over the chimney  piece  in his uncle  s spacious kitchen","[2.4079308786895126e-05, 0.00030343810794875026, 0.4301958680152893, 0.0010379444574937224, 0.14585837721824646, 0.01260337419807911, 0.012665705755352974, 0.0015396125381812453, 0.08730240166187286, 0.05340651422739029, 0.22041551768779755, 0.0004904658999294043, 0.0004320819571148604, 0.005639726761728525, 0.2280343919992447, 1.4815469512541313e-05, 3.128760727122426e-05, 0.03610315918922424, 0.1599760800600052, 0.001103719463571906, 7.36348592909053e-05, 1.7993264918914065e-05, 0.024243997409939766]","0.06180496465731267"
"Old M  Please  your worship  where I always put it  always  in my tobacco  box","[0.0009421832510270178, 3.326672413095366e-06, 0.00011779552733059973, 0.0003853434755001217, 0.0003184301604051143, 0.051028769463300705, 0.0012727261055260897, 0.0021125883795320988, 0.04364960640668869, 0.00047209730837494135, 0.022249532863497734, 0.1854463666677475, 5.393667947828362e-07, 0.043901342898607254]","0.02513576061048184"
"I was too late with them at the market yesterday  but nobody will know but what they are just fresh out of the water  unless you go and tell them","[0.014254665933549404, 0.003253070404753089, 0.023196356371045113, 0.005250780377537012, 0.0036669201217591763, 0.005099911242723465, 0.3410572111606598, 0.0005224490887485445, 0.002376050688326359, 0.014379968866705894, 0.0008462438127025962, 0.02530069835484028, 0.025649160146713257, 0.0016759078716859221, 0.008570524863898754, 0.16172419488430023, 0.08966486901044846, 0.00045773814781568944, 4.226367309456691e-06, 0.20193462073802948, 0.8760352730751038, 0.2761073410511017, 0.01784460060298443, 0.00017096259398385882, 0.10860087722539902, 0.0455017127096653, 0.0682906061410904, 0.007483358029276133, 0.7073770761489868]","0.10469990951831529"
"Before he descended  however  he fixed the two swords upright  one at each end of the platform  as if they were human sentinels to guard it under the stars","[0.006014795042574406, 7.464895315933973e-05, 1.9168606741004623e-05, 0.08745332807302475, 0.0002438385708956048, 0.1463499218225479, 0.0039035705849528313, 0.01306666899472475, 9.187013347400352e-05, 0.001081545720808208, 0.2237478345632553, 0.01622427999973297, 0.21640127897262573, 0.27831149101257324, 0.6214525103569031, 0.012648813426494598, 0.012130018323659897, 0.17091874778270721, 0.1537780910730362, 0.8143168091773987, 0.0012523663463070989, 0.00012241971853654832, 0.005660761147737503, 0.05164624750614166, 0.08403956145048141, 0.0006545392097905278, 0.28408193588256836, 0.007949954830110073]","0.11477275061724868"
"Bigamists respect marriage  or they would not go through the highly ceremonial and even ritualistic formality of bigamy","[3.079550515394658e-05, 0.00016239553224295378, 0.0026019266806542873, 0.0030819918029010296, 0.03065352700650692, 0.08152332901954651, 0.008234678767621517, 0.031000789254903793, 0.20979449152946472, 1.6511974536115304e-05, 0.00013399645104072988, 0.04691183939576149, 0.004138399846851826, 0.01895265094935894, 0.0025608919095247984, 0.6523570418357849, 0.00011697591980919242]","0.06425130784598021"
"And God sent me before you to preserve you a posterity in the earth  and to save your lives by a great deliverance","[0.0002742077922448516, 0.005359896458685398, 0.11930157244205475, 0.0038160178810358047, 0.2864960730075836, 0.09752495586872101, 0.0007933930028229952, 0.22753463685512543, 0.0034276286605745554, 4.692578659160063e-05, 0.024532722309231758, 0.249521404504776, 0.012952916324138641, 0.058757588267326355, 0.3177731931209564, 0.025960171595215797, 0.0678938627243042, 0.019484901800751686, 0.011999348178505898, 0.015081710182130337, 0.014804982580244541, 0.0011690481333062053]","0.07111396170346945"
"We cannot pretend to keep him on anarchist business  he might swallow much in that way  but not the notion of stopping in Calais while the Czar went safely through Paris","[0.0007004978833720088, 0.002498034154996276, 0.260231614112854, 0.0014717779122292995, 0.006465201731771231, 0.033043816685676575, 1.9977011334049166e-07, 9.588391549186781e-05, 0.0005912013002671301, 0.007652332074940205, 1.3585243323177565e-05, 0.0007926987600512803, 0.0049971966072916985, 0.015114041976630688, 0.10137871652841568, 0.03505588695406914, 0.007574618794023991, 0.02608395181596279, 0.00036057698889635503, 0.40933987498283386, 0.0009145074291154742, 0.0027660171035677195, 0.00012470391811802983, 0.0018286954145878553, 0.060404278337955475, 0.0016505016246810555, 0.0008865991258062422, 5.5352957133436576e-05, 0.042357929050922394, 0.019526246935129166]","0.03479921800300758"
"He has a great pack on him like a peddler  or you might call him the Elephant and Castle whale","[0.013718479312956333, 0.0955716148018837, 0.035055600106716156, 7.796858699293807e-05, 0.013855132274329662, 0.2592795789241791, 0.002042800886556506, 0.2069951593875885, 6.559962457686197e-06, 0.0328809879720211, 0.0026220118161290884, 0.021880708634853363, 0.01435740478336811, 0.4477701783180237, 0.08992677927017212, 0.00028633885085582733, 0.007511666044592857, 0.00778303574770689, 1.8533484762883745e-05]","0.06587581785084981"
"And he coupled the five curtains one unto another  and the other five curtains he coupled one unto another","[0.005978364031761885, 2.409914714007755e-06, 0.11374326795339584, 0.0010843855561688542, 2.5610813736420823e-06, 0.0007479152409359813, 4.769341558130691e-06, 0.6560889482498169, 0.13171780109405518, 0.040703535079956055, 0.09105591475963593, 0.0005271577974781394, 0.1416337490081787, 0.0013715531677007675, 5.5671247537247837e-05, 0.01969434693455696, 0.5378971099853516, 0.8335043787956238]","0.14310076884665554"
"But he had forgotten how close efficiency has to pack everything together and how easily  therefore  a pipe here or there may leak","[0.00808444619178772, 0.023708829656243324, 0.001084266696125269, 0.05412991717457771, 0.002138889627531171, 2.774837355445925e-07, 0.004209320526570082, 0.06728291511535645, 1.5351422916864976e-05, 0.0016126210102811456, 0.25583258271217346, 0.08940453827381134, 0.07982059568166733, 0.0042701419442892075, 1.9492156297928886e-06, 0.010855328291654587, 0.00010650854528648779, 8.407211134908721e-05, 0.0765131488442421, 0.7391449809074402, 0.01091278251260519, 0.00611110357567668]","0.06524202579640685"
"If you had only sent him to Westminster as well as myself  instead of sending him to Mr  Pratt  s  all this would have been prevented","[0.038911186158657074, 0.006353255361318588, 0.00308534549549222, 0.0004422529018484056, 0.013897426426410675, 0.05899578705430031, 0.0001154325800598599, 0.008640415966510773, 0.0014308847021311522, 0.44541388750076294, 0.0001618649112060666, 0.00041734648402780294, 0.7825907468795776, 0.018046006560325623, 0.6124574542045593, 0.6732959151268005, 0.000532503763679415, 6.958007725188509e-05, 1.6935136954998598e-05, 0.0009104824857786298, 0.007449545431882143, 0.04026123881340027, 0.2879675626754761, 0.6324383616447449, 0.0015337138902395964]","0.1454174052893359"
"And the LORD spake unto Moses  saying     Speak unto Aaron  saying  Whosoever he be of thy seed in their generations that hath any blemish  let him not approach to offer the bread of his God","[0.044320132583379745, 3.3129064831882715e-05, 0.002384933177381754, 0.4176160991191864, 0.1304297000169754, 0.006490914151072502, 5.2687038987642154e-05, 0.34766244888305664, 0.0039054914377629757, 0.0008974854135885835, 0.0014869390288367867, 0.010256318375468254, 0.042580559849739075, 0.0032963112462311983, 0.02612794190645218, 0.1540689915418625, 0.016320744529366493, 0.002789169317111373, 0.00099218322429806, 0.008455801755189896, 0.0049138558097183704, 0.025475699454545975, 0.0009164297371171415, 0.0003218181955162436, 0.5943681001663208, 0.052092332392930984, 0.0007257828838191926, 0.014665196649730206, 0.000557714665774256, 0.030947359278798103, 0.010366722010076046, 0.2184060961008072, 0.07913307845592499, 0.010031884536147118]","0.06656147211758841"
"As they sat down to supper  the old harper was made welcome to his share of the cheerful though frugal meal","[0.006175914313644171, 0.002583459485322237, 0.12434359639883041, 0.20248420536518097, 0.00020098313689231873, 0.01744977943599224, 0.007191201206296682, 0.00018560267926659435, 0.05994829162955284, 0.0009396849200129509, 0.0003459776926320046, 0.13515421748161316, 0.054137103259563446, 0.0001805350329959765, 0.4567345082759857, 0.1509169191122055, 9.602579666534439e-05, 3.1382169254356995e-05, 0.0016209370223805308, 0.012315330095589161]","0.061651782725493834"
"And I will cause the noise of thy songs to cease  and the sound of thy harps shall be no more heard","[0.016164937987923622, 0.015628617256879807, 0.00020241198944859207, 0.07644995301961899, 0.0002927106397692114, 0.21238109469413757, 0.0005797839839942753, 0.0017517602536827326, 0.33038777112960815, 0.029314473271369934, 0.0593472495675087, 0.1511145979166031, 0.053375884890556335, 0.9474757313728333, 0.6161857843399048, 0.0022284258157014847, 0.031203681603074074, 0.0441138930618763, 0.020437665283679962, 0.4874666631221771, 0.018491489812731743]","0.14831402766728952"
"Though they had now been acquainted a month  she could not be satisfied that she really knew his character","[0.009537260979413986, 0.017875846475362778, 0.0007914601010270417, 0.08278025686740875, 0.00014944889699108899, 0.002453161170706153, 0.023940864950418472, 0.0004595484060700983, 0.04740229994058609, 0.3098488748073578, 0.024891041219234467, 0.012464812956750393, 0.040088046342134476, 0.18856999278068542, 0.002303680870682001, 0.02726706862449646, 0.007653846405446529, 0.013220793567597866]","0.04509435029790944"
"So after Pyrrhus pause  A rowsed Vengeance sets him new a  worke  And neuer did the Cyclops hammers fall On Mars his Armours  forg  d for proofe Eterne  With lesse remorse then Pyrrhus bleeding sword Now falles on Priam","[0.00122741493396461, 1.1825130741272005e-06, 1.2401076219248353e-06, 5.756953760283068e-05, 4.875598165199335e-07, 3.820233303031273e-07, 0.0001773648982634768, 0.022303495556116104, 3.988794924225658e-05, 0.0004691018839366734, 1.7105483493651263e-05, 0.00025178934447467327, 0.00014285945508163422, 0.0003588877443689853, 0.047578342258930206, 5.837261778651737e-05, 7.495033059967682e-06, 0.0013937315670773387, 0.011365363374352455, 7.380187162198126e-05, 0.0035730113741010427, 5.632284592138603e-05, 1.261920351680601e-05, 9.015017712954432e-05, 0.0005716719315387309, 7.003523205639794e-05, 0.0005015264032408595, 0.00016037130262702703, 9.821600542636588e-05, 9.557937119097915e-06, 0.00036637228913605213, 0.0010235264198854566, 8.356169018952642e-06, 0.00022567309497389942, 0.00042817179928533733, 0.0003592568973544985, 0.01589352823793888, 2.068568574031815e-05]","0.0028682875978743917"
"For my name  s sake will I defer mine anger  and for my praise will I refrain for thee  that I cut thee not off","[0.0026879338547587395, 0.0006173545843921602, 3.380755151738413e-05, 1.2347418305580504e-05, 0.002424191450700164, 0.09475597739219666, 2.3173146473709494e-05, 0.0004316124541219324, 6.97011491865851e-05, 0.11375150084495544, 0.004788275342434645, 0.44322389364242554, 0.001442857668735087, 0.22455580532550812, 0.8292893171310425, 0.0022859442979097366, 0.0017230906523764133, 0.002251091878861189, 0.012841826304793358, 0.12326277792453766, 0.000534281600266695, 0.029664231464266777, 0.00744995754212141, 0.1469547599554062]","0.08521148794072057"
"Likewise upon the extreme stern of the boat where it was also triangularly platformed level with the gunwale  Starbuck himself was seen coolly and adroitly balancing himself to the jerking tossings of his chip of a craft  and silently eyeing the vast blue eye of the sea","[0.00021643206127919257, 0.13839398324489594, 0.0002354996686335653, 2.763485645118635e-05, 0.0074965860694646835, 0.21294169127941132, 0.00035579956602305174, 0.001955450978130102, 0.06946542114019394, 0.19518320262432098, 0.000731267558876425, 5.1730148697970435e-06, 2.3678319848841056e-05, 6.729972665198147e-05, 0.2711436450481415, 0.22217194736003876, 0.00016746934852562845, 3.1441409191756975e-06, 0.0003487266367301345, 0.009119530208408833, 0.08719462901353836, 4.517784691415727e-05, 0.02809952199459076, 0.0013190351892262697, 0.002846658928319812, 0.04791728034615517, 0.009320776909589767, 0.36299270391464233, 2.871876858989708e-06, 2.8079872208763845e-05, 0.49072566628456116, 0.13978204131126404, 6.293293154158164e-06, 0.008691017515957355, 0.09006083756685257, 0.0020145121961832047, 0.031620290130376816, 0.00044663724838756025, 0.0013279306003823876, 0.4811457097530365, 0.0010902021313086152, 0.005661601200699806, 0.0006121906917542219, 0.34563782811164856, 0.44846194982528687, 0.002684060949832201]","0.08086498016422924"
"And David behaved himself wisely in all his ways  and the LORD was with him","[0.00013818206207361072, 1.3388865227170754e-05, 0.0077290721237659454, 8.918104140320793e-05, 0.07445620745420456, 0.007868552580475807, 0.15600648522377014, 0.014399217441678047, 0.09931518882513046, 0.011359901167452335, 0.0005198058788664639, 0.05593975633382797, 0.15449176728725433, 0.826461911201477]","0.10062775839190051"
"And every oblation of thy meat offering shalt thou season with salt  neither shalt thou suffer the salt of the covenant of thy God to be lacking from thy meat offering  with all thine offerings thou shalt offer salt","[0.0008767422405071557, 1.4263323464547284e-05, 0.10999435931444168, 0.0011390958679839969, 0.00010560868395259604, 0.00016186140419449657, 0.004812633618712425, 0.3526323139667511, 2.4507469788659364e-05, 0.44415947794914246, 0.04259936138987541, 3.5890378057956696e-05, 0.06422708928585052, 0.5256962776184082, 0.0006092969560995698, 0.10267318785190582, 0.01959369145333767, 0.3519231379032135, 0.1613333523273468, 0.0033226958476006985, 0.0659729614853859, 0.1397191286087036, 0.0733100026845932, 0.07050341367721558, 0.2518560588359833, 0.0004054617020301521, 0.010946408845484257, 0.32846131920814514, 0.027681222185492516, 0.4351501166820526, 0.0009016037220135331, 0.017212461680173874, 0.020916033536195755, 0.0020765415392816067, 0.005666677840054035, 0.5330755114555359, 0.10436201840639114, 2.6719259039964527e-05]","0.11247838174222125"
"In the midst of this staggering transformation scene he stepped forward with all the gravity and responsibility of a second  and addressed the two seconds of the Marquis","[0.07264521718025208, 0.0036733264569193125, 0.9971655011177063, 0.09200940281152725, 9.193356527248397e-05, 0.004476808477193117, 1.5115676433197223e-05, 0.00173909030854702, 0.0007840789621695876, 0.05845988541841507, 0.07425708323717117, 0.0038487277925014496, 0.19791185855865479, 0.00046137391473166645, 0.06997743993997574, 0.00065785669721663, 0.17581681907176971, 0.6017512083053589, 0.000521792855579406, 0.0011061179684475064, 9.238742677553091e-06, 0.4690806567668915, 0.0013624709099531174, 6.0129910707473755e-05, 0.300332635641098, 0.051048748195171356, 4.936439381708624e-06]","0.11775072055265641"
"The LORD shall preserve thy going out and thy coming in from this time forth  and even for evermore","[9.562887498759665e-06, 0.010825498029589653, 0.001359491958282888, 0.009344350546598434, 0.00018530868692323565, 0.051843080669641495, 0.05955905839800835, 0.23628337681293488, 0.09307675808668137, 0.26802873611450195, 0.008327215909957886, 0.004269496072083712, 0.04771681874990463, 0.1130494475364685, 0.01818942278623581, 0.001987546682357788, 0.012692566961050034, 0.15561449527740479]","0.06068679067589579"
"Diverge  fine spokes of light  from the shape of my head  or any one  s head  in the sunlit water","[1.2423945918271784e-05, 2.7349080937710823e-06, 0.009248407557606697, 0.002209831727668643, 0.014699067920446396, 0.2530762553215027, 0.00023472151951864362, 0.8660574555397034, 0.0038324017077684402, 0.03842354193329811, 0.005276110954582691, 0.007674199063330889, 0.0024436202365905046, 0.0001089965517167002, 0.0006604384980164468, 0.014203352853655815, 0.24321088194847107, 0.003115894738584757, 0.002535413019359112]","0.07721188157609647"
